label,text
1,Pak Prapta didhereki ingkang rayi sing kuliah ana ing Gadjah Mada.
2,Pak Prapta dipuntumuti adhinipun ingkang kuliah wonten ing Gadjah Mada.
3,Pak Prapta dipundhereki ingkang rayi ingkang kuliah wonten ing Gadjah Mada.
0,"Enggonmu mangan aja isin, ayo imbuh!"
1,"Enggon panjenengan dhahar aja isin, sumangga tanduk!"
2,"Enggen sampeyan nedha sampun lingsem, mangga imbuh!"
3,"Enggen panjenengan dhahar sampun lingsem, sumangga tanduk!"
0,Wenehana imbuh jeruk loro maneh!
2,Sampeyan sukani imbet jeram kalih malih!
0,"Kowe diarep-arep mbakyu, nganti diimpekake mulih."
2,"Sampeyan dipunajeng-ajeng mbakyu, ngantos dipunsupenakaken mantuk."
0,"Ana ing impen, jare kowe mulih karo kanca-kanca."
2,"Wonten ing supenan, criyosipun sampeyan mantuk kaliyan kanca-kanca."
0,"Mau bengi aku uga ngimpi, kaya-kaya kowe mulih."
2,"Wau dalu kula ugi nyupena, kados-kados sampeyan mantuk."
0,"Pak Krama saiki sugih, amarga ngingu-ingu, jarene thuyul saka pucuk gunung."
2,"Pak Krama samenika sugih, amargi ngingah-ingah, criyosipun thuyul saking pucuk redi"
0,Irenga kae bocahe rak pinter.
2,Cemenga menika larenipun rak pinter. 
0,"Para wadya bala wus padha ngumpul, ireng padha ireng, abang padha abang."
2,"Para wadya bala sampun sami ngempal, cemeng sami cemeng, abrit sami abrit."
0,"Aku wis kebanjur tresna, ireng sethithik ora dadi apa."
2,"Kula sampun kalajeng tresna, cemeng sekedhik boten dados menapa."
0,"Kae, Bu Brata mlaku-mlaku diiringake anake lanang."
1,"Kae, Bu Brata tindak-tindak didherekake putrane kakung."
2,"Menika, Bu Brata mlampah-mlampah dipuniringaken anakipun jaler."
3,"Menika, Bu Brata tindak-tindak dipundherekaken putranipun kakung."
0,"Bapakmu anggone adus mengko, arep ngising dhisik."
1,"Ingkang rama anggone siram mengko, arep bobotan dhisik."
2,"Bapak sampeyan anggenipun adus mangke, badhe wawratan rumiyin."
3,"Ingkang rama anggenipun siram mangke, badhe bobotan rumiyin."
0,"Adhimu mangan nganti imbuh ping telu, mengko gek kepesing?"
1,"Ingkang rayi dhahar nganti tanduk ping telu, mengko gek kebelet bobotan?"
2,"Rayi sampeyan nedha ngantos imbuh kaping tiga, mangke gek kepesing?"
3,"Ingkang rayi dhahar ngantos tanduk kaping tiga, mangke gek kebelet bobotan?"
0,"Yen serve aja kepengisoren, supaya bale ora nyenggol net!"
2,"Yen serve sampun kepengandhapen, supados balipun boten nyenggol net!"
0,"Omahe sungsun, ngisor-ndhuwur kebak bekakas apik-apik."
2,"Griyanipun sungsun, ngandhap-nginggil kebak bekakas sae-sae."
0,Aku ngeyub ana ing sangisor wit.
2,Kula ngeyub wonten ing sangandhap wit
0,"Pak Bayu apek krambil, aja ana ing sangisore."
2,"Pak Bayu mendhet klapa, sampun wonten ing sangandhapipun!"
0,Klas lima sapangisor sesuk prei.
2,Klas gangsal sapangandhap benjing enjing prei.
0,"Manawa arep weruh, itil iku basa Indonesiane ’kelentit'."
1,"Manawa arep priksa, prana iku basa Indonesiane ’kelentit’."
2,"Manawi badhe sumerep, klentit menika basa Indonesianipun 'kelentit’."
3,"Manawi badhe priksa, prana menika basa Indonesianipun 'kelentit'."
0,"Kejaba warga RT 5, ora ana sing oleh melu."
2,"Kejawi warga RT 5, boten wonten ingkang angsal tumut."
0,TNI saguh nanggulangi ancaman saka njaban nagara.
2,TNI sagah nanggulangi ancaman saking njawi nagari.
0,"Dheweke iku kena diprecaya, amarga njaba-njerone padha."
2,"Piyambakipun menika kenging dipun pitados, amargi njawi-nglebetipun sami."
0,Embah lanang bebedan arep lunga njagong.
1,Eyang kakung nyampingan arep tindak lenggahan.
2,Embah jaler bebedan badhe kesah njagong.
3,Eyang kakung nyampingan badhe tindak lenggahan.
0,"Kanca-kanca padha ngadeg, kowe malah njagong!"
2,"Kanca-kanca sami ngadeg, sampeyan malah lenggah!"
0,Bu Tini duwe gambar dijaluk dening Tana.
1,Bu Tini kagungan gambar disuwun dening Tana.
2,Bu Tini gadhah gambar dipuntedha dening Tana.
3,Bu Tini kagungan gambar dipunsuwun dening Tana.
0,"Gambare Tana dijaluk Bu Tini, banjur diwenehake."
1,"Gambare Tana dipundhut Bu Tini, banjur dicaosake."
2,"Gambaripun Tana dipuntedha Bu Tini, lajeng dipunsukakaken."
3,"Gambaripun Tana dipunpundhut Bu Tini, lajeng dipuncaosaken."
0,"Aja mung seneng njejaluk, yen bisa malah meneh-menehi!"
1,"Aja mung seneng nyenyuwun, yen bisa malah nyaos-nyaosi!"
2,"Sampun namung seneng nenedha, yen saged malah nyenyukani!"
3,"Sampun namung seneng nyenyuwun, yen saged malah nyaos-nyaosi!"
0,Dhik Warni duwe panjaluk supaya diwenehi potrete Mas Warna.
1,Dhik Warni duwe panyuwun supaya diparingi potrete Mas Warna.
2,Dhik Warni gadhah panedha supados dipunsukani potretipun Mas Warna.
3,Dhik Warni gadhah panyuwun supados dipunparingi potretipun Mas Warna.
0,Mas Warna duwe panjaluk supaya diwenehi potrete Dhik Warni.
1,Mas Warna kagungan pamundhut supaya dicaosi potrete Dhik Warni.
2,Mas Warna gadhah panedha supados dipunsukani potretipun Dhik Warni.
3,Mas Warna kagungan pamundhut supados dipuncaosi potretipun Dhik Warni.
0,Sepure mangkat jam lima.
2,Sepuripun mangkat pukul gangsal.
0,"Wah, Bakri nganggo jam anyar, banjur mbagusi."
2,"Wah, Bakri ngangge jam enggal, lajeng mbagusi."
0,Aku wis dijarwani bab sing dirembug ing sarasehan mau bengi.
2,Kula sampun dipunjarweni bab ingkang dipunrembag ing sarasehan wau dalu.
0,Ukara ’tut wuri handayani’ iku jarwane kepriye?
2,Ukara ’tut wuri handayani’ menika jarwinipun kadospundi?
0,Tulisan iki isine jarwan tembang Tripama.
2,Seratan menika isinipun jarwen sekar Tripama.
0,Omah iki kayune jati kabeh.
2,Griya menika kajengipun jatos sadaya.
0,"Sejatine aku dudu guru basa Jawa, nanging basa Indonesia."
2,"Sajatinipun kula sanes guru basa Jawi, nanging basa Indonesia."
0,"Ing Tanah Jawa, wong Jawa isih nguri-uri basa Jawa lan tulisan Jawa."
2,"Ing Tanah Jawi, tiyang Jawi taksih nguri-uri basa Jawi lan seratan Jawi."
0,"Jenate Rama Sindu iku atine sabar banget, ora tau nesu."
1,"Suwargi Rama Sindu iku panggalihe sabar banget, ora tau duka."
2,"Jenatipun Rama Sindu menika manahipun sabar sanget, boten nate nesu."
3,"Suwargi Rama Sindu menika panggalihipun sabar sanget, boten nate duka."
0,Apa bener jenengmu Sudarsana?
1,Apa bener asma panjenengan Sudarsana?
2,Menapa leres nama sampeyan Sudarsana?
3,Menapa leres asma panjenengan Sudarsana?
0,"Supaya lemahe ora jugrug, sajrone sumur iki prayoga dipasangi bis kabeh."
2,"Supados sitinipun boten jugrug, salebetipun sumur menika prayogi dipunpasangi bis sadaya."
0,Sajerone saminggu iki aku ora lunga-lunga.
2,Salebetipun saminggu menika kula boten kesah-kesah.
0,Anggone ngedhuk jugangan aja jero-jero!
2,Anggenipun ngedhuk jugangan sampun lebet-lebet!
0,Sumurmu kae jero-jerone sepuluh meter.
2,Sumur sampeyan menika lebet-lebetipun sadasa meter.
0,Sajero-jerone kali isih jero sagara.
2,Salebet-lebetipun lepen taksih lebet saganten.
0,Ing kene iki kedhuken sajero-jerone!
2,Ing ngriki menika sampeyan kedhuk salebet-lebetipun!
0,Ing Bali akeh wisatawan sing padha ndeleng upacara Ngaben utawa ngobong jisim.
1,Ing Bali akeh wisatawan sing padha mriksani upacara Ngaben utawa ngobong layon.
2,Ing Bali kathah wisatawan ingkang sami ningali upacara Ngaben utawi mbesmi jisim.
3,Ing Bali kathah wisatawan ingkang sami mriksani upacara Ngaben utawi mbesmi layon.
0,Bu Niken dikon dadi guru joged ana ing sdkolahan.
1,Bu Niken diaturi dadi guru beksa ana ing sekolahan.
2,Bu Niken dipunken dados guru joged wonten ing sekolahan.
3,Bu Niken dipunaturi dados guru beksa wonten ing sekolahan.
0,"Tapihe dijupuk mbok cilik, arep dianggo lunga menyang Sala."
1,"Nyampinge dipundhut ibu cilik, arep diagem tindak menyang Sala."
2,"Tapihipun dipunpendhet mbok alit, badhe dipunangge kesah dhateng Sala."
3,"Nyampingipun dipunpundhut ibu alit, badhe dipunagem tindak dhateng Sala. "
0,Buku iki cap-capan kang katelu.
2,Baku menika cap-capan ingkang kaping tiga.
0,Saka pangestumu kaananku saomah padha ginanjar slamet.
1,Saka pangestu panjenengan kaanan adalem saomah padha ginanjar slamet.
2,Saking pangestu sampeyan kawontenan kula sagriya sami ginanjar wilujeng.
3,Saking pangestu panjenengan kawontenan adalem sagriya sami ginanjar wilujeng
0,Muga-muga kaananmu saanak bojo uga diwenehi kaslametan.
1,Muga-muga kaanan panjenengan sagarwa putra uga diparingi kasugengan.
2,Mugi-mugi kawontenan sampeyan saanak semah ugi dipunsukani kawilujengan.
3,Mugi-mugi kawontenan panjenengan sagarwa putra ugi dipunparingi kasugengan.
0,"Aku lagi mangan enak, kabeneran kowe teka."
2,"Kula saweg nedha eca, kaleresan sampeyan dhateng."
0,"Kowe kok nganggo kacamata, apa wis ora pati weruh?"
1,"Panjenengan kok ngagem kacatingal, apa wis ora pati priksa?"
2,"Sampeyan kok ngangge kacamripat, menapa sampun mboten patos sumerep?"
3,"Panjenengan kok ngagem kacatingal, menapa sampun mboten patos priksa?"
0,"Dikacekana apa gunane, dheweke iku rak dudu lengganan!"
2,"Dipunkaotana menapa ginanipun, piyambakipun menika rak sanes lengganan!"
0,"Kacek sathithik ora dadi apa, amarga dheweke wis suwe dadi langganan."
2,"Kaot sakedhik boten dados menapa, amargi piyambakipun sampun dangu dados langganan."
0,"Anakmu biyen digebrag, mula ora kagetan."
1,"Ingkang putra biyen digebrag, mula ora kejotan."
2,"Anak sampeyan rumiyin dipun-gebrag, mila boten kagetan."
3,"Ingkang putra rumiyin dipun-gebrag, mila boten kejotan."
0,"Wah, kowe tampa kagetan, undian Simpedes oleh pit-montor."
1,"Wah, panjenengan tampa kejotan, undian Simpedes oleh pit-montor."
2,"Wah sampeyan tampi kagetan, undian Simpedes angsal pit-montor."
3,"Wah, panjenengan tampi kejotan, undian Simpedes angsal pit-montor."
0,"Anake diajak ndeleng jathilan, malah kaget-kaget weruh barongan."
1,"Putranipun diajak mriksani jathilan, malah kejot-kejot priksa barongan."
2,"Anakipun dipunajak ningali jathilan, malah kaget-kaget sumerep barongan."
3,"Putranipun dipunajak mriksani jathilan, malah kejot-kejot priksa barongan."
0,"Sanajan enggonmu bal-balan kalah-kalah wae, atimu aja nglokro!"
2,"Sanajan enggen sampeyan bal-balan kawon-kawon kemawon, manah sampeyan sampun nglokro!"
0,Enggone tuku sepatu iki mau ana kamurahan salawe persen.
2,Enggenipun tumbas sepatu menika wau wonten kamirahan selangkung persen.
0,Aku bisa gawe omah iki mung marga saka kamurahan Dalem Gusti Kang Maha Asih.
2,Kula saged damel griya menika namung saking kamirahan Dalem Gusti Ingkang Maha Asih.
0,"Tinimbang ana ing kana-kana sangsara, muliha wae!"
2,"Tinimbang wonten ing ngrika-ngrika sangsara, sampeyan mantuk kemawon!"
0,"Wong urip iku ing kana-kene padha wae, sing wigati bisa tentrem."
2,"Tiyang gesang menika ing ngrika-ngriki sami kemawon, ingkang wigatos saged tentrem."
0,Nunggang taksi tekan Semarang ora kanti telung jam.
2,Numpak taksi dumugi Semarang boten kantos tigang jam.
0,"Yen nunggang bis ora kanti, becike taksi wae."
2,"Yen numpak bis boten kantos, saenipun taksi kemawon."
0,"Yen kowe wis duwe bojo, kang bisa momong maratuwa."
1,"Yen panjenengan wis kagungan garwa, kang bisa momong maratuwa."
2,"Yen sampeyan sampun gadhah semah, ingkang saged momong marasepuh."
3,"Yen panjenengan sampun kagungan garwa, ingkang saged momong marasepuh."
0,"Aku tuduhana wayang, Raden Gathutkaca iku kang endi?"
2,"Kula sampeyan tedahaken ringgit, Raden Gathutkaca menika ingkang pundi?"
0,"Kae adhimu nangis, dening ibune dikapakake?"
2,"Menika rayi sampeyan nangis, dening ibunipun dipunmenapakaken?"
0,"Adhiku ora dikapak-kapakake, mung lagi didusi."
2,"Adhi kula boten dipunmenapak-menapakaken, namung saweg dipundusi."
0,"Sawise kapikir, Mas Darman mantep arep kuliah maneh."
1,"Sawise kapanggalih, Mas Darman mantep arep kuliah maneh."
2,"Sasampunipun kamanah, Mas Darman mantep badhe kuliah malih."
3,"Sasampunipun kapanggalih, Mas Darman mantep badhe kuliah malih."
0,"Aku keprungon saka kanca-kanca, jare kowe dadi dhirektur?"
2,"Kula kapirengan saking kanca-kanca, criyosipun sampeyan dados dhirektur?"
0,"Aku ora bisa mlaku banter, suwe-suwe dadi kari."
2,"Kula boten saged mlampah banter, dangu-dangu dados kantun."
0,"Tangia esuk, supaya ora kari enggone sekolah!"
2,"Sampeyan tangi enjing, supados boten kantun anggenipun sekolah!"
0,"Aku tuku jeruk lima, saiki kari siji."
2,"Kula tumbas jeram gangsal, samenika kantun satunggal. "
0,"Wis cecawis sekesuk, kari-kari dhayohe ora teka."
2,"Sampun cecawis sakenjing, kantun-kantun tamunipun boten dhateng."
0,Loro karo telu ana lima.
2,Kalih kaliyan tiga wonten gangsal.
0,"Bocahe lagi nglamar pagaweyan, durung karuwan katampa."
2,Larenipun saweg nglamar padamelan dereng kantenan katampi.
0,Sing nglamar pagawean akehe ora karuwan.
2,Ingkang nglamar padamelan kathahipun boten kantenan.
0,Kaslametane embah ana ing dalan dak-pasrahake kowe!
1,Kasugengane eyang ana ing dalan adalem pasrahake panjenengan!
2,Kawilujenganipun embah wonten ing margi kula pasrahaken sampeyan!
3,Kasugenganipun eyang wonten ing margi adalem pasrahaken panjenengan!
0,"Bapak wis tau kawetu, yen omah iki diwarisake marang kowe."
2,"Bapak sampun nate kawedal, menawi griya menika dipunwarisaken dhateng sampeyan."
0,Nunggang montor mabur iku rasane kaya apa?
2,Numpak montor mabur menika raosipun kados menapa?
0,Pitakone kaya ngapa? Angel apa gampang?
2,Pitakenipun kados pundi? Angel menapa gampil?
0,"Bemo iku kaya dene becak, mung wae mawa mesin."
2,"Bemo menika kados dene becak, namung kemawon mawi mesin."
0,"Contone kaya mangkana, kok gambaranmu mung kaya mangkene."
2,"Contonipun kados makaten, kok gambaran sampeyan namung kados makaten."
0,"Potrete kaya mangkene, jebul bocahe mung kaya mangkono."
2,"Potretipun kados makaten, jebul larenipun namung kados makaten."
0,Nalika sekolah kaya-kaya kowe sa-klas karo aku?
2,Nalika sekolah kados-kados sampeyan sa-klas kaliyan kula?
0,"Yen tapihan ora dhuwur-dhuwur, aja nganti katon kempole!"
1,"Yen nyampingan ora dhuwur-dhuwur, aja nganti katon wengkelane!"
2,Yen sinjangan boten inggil-inggih sampun ngantos katingal kempolipun
3,"Yen nyampingan boten inggil-inggil, sampun ngantos katingal wengkelanipun"
0,"Yen nyetel TV, pejetane dikenekake!"
2,"Yen nyetel TV, pejetanipun dipunkatenaken (dipunmakatenaken)!"
0,"Ora ketung sambung obor, mangkata dina iki!"
2,"Boten ketang sambet obor, sampeyan mangkat dinten menika!"
0,"Bocah nakal iku perlu dikandhani, aja nganti kebanjur-banjur."
2,"Lare nakal menika perlu dipun criyosi, sampun ngantos kelajeng-lajeng."
0,Matamu kok kedhep nrithil iku kena apa?
1,Tinggal panjenengan kok kejep nrithil iku kena apa?
2,Mripat sampeyan kok kedhep nrithil menika kenging menapa?
3,Tingal panjenengan kok kejep nrithil menika kenging menapa?
0,Jupukna kelud kanggo ngresiki peturon!
1,Panjenengan pundhutake samparan kanggo ngrisiki pasarean!
2,Sampeyan pendhetaken kelud kangge ngresiki patileman!
3,Panjenengan pundhutaken samparan kagem ngresiki pasarean!
0,"Bojone meteng, nanging lagi telung sasi banjur keluron."
1,"Garwane mbobot, nanging lagi telung sasi banjur terag."
2,"Semahipun wawrat, nanging saweg tigang wulan lajeng keluron."
3,"Garwanipun mbobot, nanging saweg tigang wulan lajeng terag."
0,Yen turu nganggoa kemul kuwi!
1,Yen sare panjenengan ngagem singeb kuwi!
2,Yen tilem sampeyan ngangge kemul menika!
3,Yen sare panjenengan ngagem singeb menika!
0,Pitike dibalang kena gegere.
2,Ayamipun dipunbalang kenging gegeripun.
0,Banyune kena kanggo adus.
2,Toyanipun kenging kangge adus.
0,"Dikepenakake enggonmu linggih, dak-tinggal sadhela!"
2,"Dipunsekecakaken enggen sampeyan lenggah, kula tilar sekedhap!"
0,"Dheweke kekepenaken, melu plesir ora mbayar."
2,"Piyambakipun kesekecanen, tumut plesir boten mbayar."
0,"Postere tipis banget, isih ndadak ngetarani nganggo spidol"
2,"Posteripun tipis sanget, taksih ndadak ngetawisi ngangge spidol"
0,"Raupa sadhela, mundhak ngetarani yen mentas nangis!"
2,"Sampeyan raup sekedhap, mindhak ngetawisi yen mentas nangis!"
0,Mbakyuku menyang kantor pos arep ngirim layang.
2,Mbakyu kula dhateng kantor pos badhe ngintun serat.
0,Mau awan mbakyu ngirim wong sing magawe ing sawah.
2,Wau siyang mbakyu ngintun tiyang ingkang madamel ing sabin.
0,Dhek sasi Ruwah mbakyu ngirim jenate keponakanku ing kuburan.
2,Nalika wulan Ruwah mbakyu ngintun jenatipun kepenakan kula ing kuburan.
0,Apa kakangmu ora kirim-kirim marang aku?
2,Menapa kakang sarnpeyan boten kintun-kintun dhateng kula?
0,Wis setaun kakangmu kok ora kirim-kirim layang!
2,Sampun setaun kakang sampeyan kok boten kintun-kintun serat!
0,"Garapan Matematika iki kleru, ora cocog karo kuncine."
2,"Garapan Matematika menika klentu, boten cocog kaliyan kuncinipun."
0,"Sandhalku tengen kok abang, kleru karo duweke sapa?"
2,"Sandhal kula tengen kok abrit, klentu kaliyan gadhahanipun sinten?"
0,"Bareng banyu ing cangkir diombe, Sang Putri banjur klenger."
1,"Bareng banyu ing cangkir diunjuk, Sang Putri banjur kantu."
2,"Sareng toya ing cangkir dipunombe, Sang Putri lajeng klenger."
3,"Sareng toya ing cangkir dipununjuk, Sang Putri lajeng kantu."
0,Bu Tanti dikon lungguh sadhela dening Tana.
1,Bu Tanti diaturi pinarak sadhela dening Tana.
2,Bu Tanti dipunken lenggah sakedhap dening Tana.
3,Bu Tanti dipunaturi pinarak sakedhap dening Tana.
0,"Dening Bu Tanti, Tana dikon nyilih bukune Pak Hasan."
1,"Dening Bu Tanti, Tana didhawuhi nyuwun ngampil bukune Pak Hasan."
2,"Dening Bu Tanti, Tana dipunken nyambut bukunipun Pak Hasan."
3,"Dening Bu Tanti, Tana dipundhawuhi nyuwun ngampil bukunipun Pak Hasan"
0,"Bu Sri, kongkona Tinah supaya mbalekake piringe Bu Fitri!"
1,"Bu Sri, panjenengan utusan Tinah supaya nyaosake bali ambengane Bu Fitri!"
2,"Bu Sri, sampeyan kengken Tinah supados mangsulaken piringipun Bu Fitri!"
3,"Bu Sri, panjenengan utusan Tinah supados nyaosaken wangsul ambenganipun Bu Fitri!"
0,"Bu Sri, kongkonan Tinah supaya mbalekake piringe Bu Fitri!"
1,"Bu Sri, utusan Tinah supaya nyaosake bali ambengane Bu Fitri!"
2,"Bu Sri, kengkenan Tinah supados mangsulaken ambenganipun Bu Fitri!"
3,"Bu Sri, utusan Tinah supados nyaosaken wangsul ambenganipun Bu Fitri!"
0,"Bu Sri, kongkonen Tinah mbalekake piringe Bu Fitri!"
1,"Bu Sri, panjenengan utus Tinah nyaosake bali ambengane Bu Fitri!"
2,"Bu Sri, sampeyan kengken Tinah mangsulaken piringipun Bu Fitri!"
3,"Bu Sri, panjenengan utus Tinah nyaosaken wangsul ambenganipun Bu Fitri!"
0,"Bu Sri, piringe Bu Fitri rong puluh Iosin, anggone mbalekake kongkon-na kanca-kancane Tinah!"
1,"Bu Sri, ambengane Bu Fitri rong puluh Iosin, anggone nyaosake bali panjenengan utusake kanca-kancane Tinah!"
2,"Bu Sri, piringipun Bu Fitri kalih dasa Iosin, anggenipun mangsulaken sampeyan kengkenaken kanca-kancanipun Tinah!"
3,"Bu Sri, ambenganipun Bu Fitri kalih dasa losin, anggenipun nyaosaken wangsul panjenengan utusaken kanca-kancanipun Tinah!"
0,"Pak Ikhsan, ngongkona Parjan nunggu lan reresik omah sing anyar!"
1,"Pak Ikhsan, panjenengan ngutus Parjan nunggu lan reresik dalem sing anyar!"
2,"Pak Ikhsan, sampeyan kengken Parjan nengga lan reresik griya ingkang enggal!"
3,"Pak Ikhsan, panjenengan ngutus Parjan nengga lan reresik dalem ingkang enggal!"
0,"Pak Ikhsan, ngongkonake ngecet omah sing anyar marang tukang saka kutha!"
1,"Pak Ikhsan, ngutusake ngecet dalem sing anyar marang tukang saka kutha!"
2,"Pak Ikhsan, ngengkenaken ngecet griya ingkang enggal dhateng tukang saking kitha!"
3,"Pak Ikhsan, ngutusaken ngecet dalem ingkang enggal dhateng tukang saking kitha!"
